8947720000.00	4.33	0.48	1.00	0.01
8950310000.00	4.33	0.48	1.00	0.01
8952910000.00	4.33	0.48	0.99	0.01
8955500000.00	4.33	0.48	0.99	0.01
8958090000.00	4.33	0.48	0.99	0.01
8960690000.00	4.34	0.48	0.99	0.01
8963280000.00	4.34	0.48	0.99	0.01
8965880000.00	4.33	0.48	0.99	0.01
8968470000.00	4.33	0.48	0.99	0.01
8971060000.00	4.33	0.47	0.99	0.01
8973660000.00	4.33	0.48	0.99	0.01
8976250000.00	4.33	0.48	0.99	0.01
8978840000.00	4.34	0.47	0.99	0.01
8981440000.00	4.33	0.47	0.99	0.01
8984030000.00	4.33	0.47	0.99	0.01
8986630000.00	4.33	0.47	0.99	0.01
8989220000.00	4.33	0.47	0.99	0.01
8991810000.00	4.33	0.46	0.99	0.02
8994410000.00	4.33	0.46	0.99	0.01
8997000000.00	4.32	0.46	0.99	0.02
8999590000.00	4.32	0.46	0.99	0.02
9002190000.00	4.32	0.46	0.99	0.02
9004780000.00	4.31	0.45	0.99	0.02
9007380000.00	4.31	0.45	0.99	0.02
9009970000.00	4.31	0.45	0.99	0.02
9012560000.00	4.30	0.45	0.99	0.02
9015160000.00	4.30	0.45	0.99	0.02
9017750000.00	4.30	0.45	0.99	0.02
9020340000.00	4.30	0.45	0.99	0.02
9022940000.00	4.29	0.45	0.99	0.02
9025530000.00	4.29	0.45	0.99	0.02
9028130000.00	4.28	0.45	0.99	0.02
9030720000.00	4.28	0.44	0.99	0.02
9033310000.00	4.28	0.45	0.99	0.02
9035910000.00	4.28	0.45	0.99	0.02
9038500000.00	4.27	0.45	0.99	0.02
9041090000.00	4.27	0.46	0.99	0.02
9043690000.00	4.27	0.46	1.00	0.02
9046280000.00	4.26	0.46	1.00	0.02
9048880000.00	4.26	0.46	1.00	0.02
9051470000.00	4.26	0.46	1.00	0.02
9054060000.00	4.26	0.46	1.00	0.02
9056660000.00	4.26	0.46	1.00	0.02
9059250000.00	4.26	0.46	1.00	0.02
9061840000.00	4.26	0.47	1.00	0.02
9064440000.00	4.26	0.47	1.01	0.02
9067030000.00	4.26	0.47	1.01	0.02
9069630000.00	4.26	0.47	1.01	0.02
9072220000.00	4.26	0.48	1.01	0.02
9074810000.00	4.26	0.48	1.01	0.02
9077410000.00	4.26	0.48	1.01	0.02
9080000000.00	4.26	0.48	1.01	0.02
9082590000.00	4.27	0.48	1.01	0.02
9085190000.00	4.27	0.48	1.01	0.02
9087780000.00	4.27	0.49	1.01	0.01
9090380000.00	4.27	0.49	1.01	0.02
9092970000.00	4.27	0.49	1.01	0.01
9095560000.00	4.28	0.49	1.01	0.01
9098160000.00	4.28	0.49	1.01	0.01
9100750000.00	4.28	0.49	1.01	0.01
9103340000.00	4.28	0.49	1.01	0.01
9105940000.00	4.29	0.49	1.01	0.01
9108530000.00	4.29	0.49	1.01	0.01
9111130000.00	4.29	0.49	1.01	0.01
9113720000.00	4.29	0.48	1.01	0.01
9116310000.00	4.29	0.49	1.01	0.01
9118910000.00	4.30	0.49	1.01	0.01
9121500000.00	4.30	0.48	1.01	0.01
9124090000.00	4.30	0.48	1.01	0.01
9126690000.00	4.30	0.48	1.00	0.01
9129280000.00	4.30	0.48	1.00	0.01
9131880000.00	4.30	0.48	1.00	0.01
9134470000.00	4.30	0.48	1.00	0.01
9137060000.00	4.30	0.48	1.00	0.01
9139660000.00	4.30	0.48	1.00	0.01
9142250000.00	4.29	0.47	1.00	0.01
9144840000.00	4.29	0.47	1.00	0.01
9147440000.00	4.29	0.47	1.00	0.01
9150030000.00	4.29	0.47	1.00	0.02
9152630000.00	4.29	0.47	1.00	0.02
9155220000.00	4.29	0.47	1.00	0.02
9157810000.00	4.29	0.46	1.00	0.02
9160410000.00	4.28	0.47	1.00	0.02
9163000000.00	4.28	0.46	1.00	0.02
9165590000.00	4.28	0.46	1.00	0.02
9168190000.00	4.28	0.46	1.00	0.02
9170780000.00	4.27	0.47	1.00	0.02
9173380000.00	4.27	0.46	1.00	0.02
9175970000.00	4.27	0.46	1.00	0.02
9178560000.00	4.27	0.46	1.01	0.02
9181160000.00	4.27	0.47	1.01	0.02
9183750000.00	4.27	0.46	1.01	0.02
9186340000.00	4.27	0.47	1.01	0.02
9188940000.00	4.27	0.47	1.01	0.02
9191530000.00	4.26	0.47	1.01	0.02
9194130000.00	4.26	0.47	1.01	0.02
9196720000.00	4.26	0.47	1.01	0.02
9199310000.00	4.26	0.47	1.01	0.02
9201910000.00	4.26	0.47	1.01	0.02
9204500000.00	4.26	0.47	1.01	0.02
9207090000.00	4.26	0.48	1.01	0.02
9209690000.00	4.27	0.48	1.01	0.02
9212280000.00	4.27	0.48	1.01	0.02
9214880000.00	4.27	0.48	1.01	0.02
9217470000.00	4.27	0.48	1.02	0.02
9220060000.00	4.27	0.49	1.02	0.02
9222660000.00	4.26	0.49	1.02	0.02
9225250000.00	4.27	0.49	1.02	0.02
9227840000.00	4.27	0.49	1.02	0.02
9230440000.00	4.27	0.49	1.02	0.01
9233030000.00	4.27	0.49	1.02	0.02
9235630000.00	4.27	0.49	1.02	0.02
9238220000.00	4.28	0.49	1.02	0.01
9240810000.00	4.28	0.49	1.02	0.02
9243410000.00	4.28	0.50	1.02	0.02
9246000000.00	4.28	0.50	1.02	0.01
9248590000.00	4.29	0.49	1.02	0.01
9251190000.00	4.29	0.50	1.02	0.01
9253780000.00	4.29	0.49	1.02	0.01
9256380000.00	4.29	0.50	1.02	0.01
9258970000.00	4.30	0.49	1.02	0.01
9261560000.00	4.30	0.49	1.02	0.01
9264160000.00	4.30	0.49	1.02	0.01
9266750000.00	4.30	0.49	1.02	0.01
9269340000.00	4.30	0.49	1.02	0.02
9271940000.00	4.30	0.49	1.02	0.02
9274530000.00	4.30	0.49	1.02	0.02
9277130000.00	4.30	0.49	1.02	0.02
9279720000.00	4.31	0.49	1.02	0.02
9282310000.00	4.31	0.49	1.01	0.02
9284910000.00	4.31	0.49	1.01	0.02
9287500000.00	4.31	0.48	1.01	0.02
9290090000.00	4.31	0.48	1.01	0.02
9292690000.00	4.31	0.49	1.01	0.02
9295280000.00	4.31	0.48	1.01	0.02
9297880000.00	4.31	0.48	1.01	0.02
9300470000.00	4.31	0.49	1.01	0.02
9303060000.00	4.31	0.48	1.01	0.02
9305660000.00	4.31	0.48	1.01	0.02
9308250000.00	4.31	0.48	1.01	0.02
9310840000.00	4.31	0.48	1.01	0.02
9313440000.00	4.31	0.48	1.01	0.02
9316030000.00	4.31	0.48	1.01	0.02
9318630000.00	4.31	0.48	1.01	0.02
9321220000.00	4.31	0.49	1.01	0.02
9323810000.00	4.31	0.48	1.01	0.02
9326410000.00	4.31	0.49	1.01	0.02
9329000000.00	4.31	0.48	1.01	0.02
9331590000.00	4.31	0.49	1.01	0.02
9334190000.00	4.31	0.48	1.01	0.02
9336780000.00	4.31	0.49	1.01	0.02
9339380000.00	4.31	0.49	1.01	0.02
9341970000.00	4.31	0.49	1.01	0.02
9344560000.00	4.31	0.49	1.01	0.02
9347160000.00	4.31	0.49	1.01	0.02
9349750000.00	4.30	0.49	1.01	0.02
9352340000.00	4.31	0.49	1.01	0.02
9354940000.00	4.30	0.49	1.01	0.02
9357530000.00	4.31	0.50	1.01	0.02
9360130000.00	4.31	0.49	1.01	0.02
9362720000.00	4.31	0.49	1.01	0.02
9365310000.00	4.31	0.49	1.01	0.02
9367910000.00	4.30	0.49	1.01	0.02
9370500000.00	4.30	0.49	1.01	0.02
9373090000.00	4.31	0.49	1.01	0.02
9375690000.00	4.30	0.49	1.01	0.02
9378280000.00	4.30	0.49	1.01	0.02
9380880000.00	4.30	0.49	1.01	0.02
9383470000.00	4.30	0.49	1.01	0.02
9386060000.00	4.30	0.49	1.01	0.02
9388660000.00	4.30	0.49	1.01	0.02
9391250000.00	4.30	0.49	1.01	0.02
9393840000.00	4.30	0.49	1.01	0.02
9396440000.00	4.29	0.49	1.01	0.02
9399030000.00	4.30	0.48	1.01	0.02
9401630000.00	4.30	0.49	1.01	0.02
9404220000.00	4.30	0.49	1.01	0.02
9406810000.00	4.29	0.49	1.01	0.02
9409410000.00	4.29	0.49	1.01	0.03
9412000000.00	4.29	0.49	1.01	0.03
9414590000.00	4.29	0.49	1.01	0.03
9417190000.00	4.29	0.49	1.01	0.03
9419780000.00	4.29	0.49	1.01	0.03
9422380000.00	4.29	0.49	1.01	0.03
9424970000.00	4.29	0.49	1.01	0.03
9427560000.00	4.28	0.49	1.01	0.03
9430160000.00	4.28	0.50	1.01	0.03
9432750000.00	4.28	0.50	1.01	0.03
9435340000.00	4.29	0.50	1.01	0.03
9437940000.00	4.28	0.50	1.01	0.03
9440530000.00	4.28	0.50	1.01	0.03
9443130000.00	4.28	0.50	1.02	0.03
9445720000.00	4.28	0.50	1.02	0.03
9448310000.00	4.29	0.50	1.01	0.03
9450910000.00	4.28	0.50	1.02	0.03
9453500000.00	4.28	0.51	1.02	0.03
9456090000.00	4.28	0.51	1.02	0.03
9458690000.00	4.28	0.51	1.02	0.03
9461280000.00	4.28	0.51	1.02	0.02
9463880000.00	4.28	0.51	1.02	0.02
9466470000.00	4.29	0.51	1.02	0.02
9469060000.00	4.28	0.51	1.02	0.02
9471660000.00	4.29	0.51	1.02	0.02
9474250000.00	4.29	0.51	1.02	0.02
9476840000.00	4.29	0.51	1.02	0.02
9479440000.00	4.29	0.51	1.02	0.02
9482030000.00	4.29	0.51	1.02	0.02
9484630000.00	4.29	0.51	1.02	0.02
9487220000.00	4.29	0.51	1.02	0.02
9489810000.00	4.29	0.51	1.02	0.02
9492410000.00	4.30	0.51	1.02	0.02
9495000000.00	4.30	0.51	1.02	0.02
9497590000.00	4.30	0.51	1.02	0.02
9500190000.00	4.30	0.51	1.02	0.02
9502780000.00	4.30	0.51	1.01	0.02
9505380000.00	4.30	0.51	1.01	0.02
9507970000.00	4.30	0.51	1.01	0.02
9510560000.00	4.30	0.51	1.01	0.02
9513160000.00	4.31	0.51	1.01	0.02
9515750000.00	4.31	0.51	1.01	0.02
9518340000.00	4.30	0.51	1.01	0.03
9520940000.00	4.30	0.51	1.01	0.03
9523530000.00	4.31	0.51	1.01	0.03
9526130000.00	4.31	0.50	1.01	0.03
9528720000.00	4.30	0.51	1.01	0.03
9531310000.00	4.30	0.50	1.01	0.03
9533910000.00	4.30	0.50	1.01	0.03
9536500000.00	4.30	0.50	1.01	0.03
9539090000.00	4.30	0.50	1.01	0.03
9541690000.00	4.30	0.50	1.01	0.03
9544280000.00	4.29	0.50	1.01	0.03
9546880000.00	4.29	0.50	1.01	0.03
9549470000.00	4.29	0.50	1.01	0.03
9552060000.00	4.28	0.50	1.02	0.03
9554660000.00	4.28	0.51	1.01	0.03
9557250000.00	4.28	0.50	1.02	0.03
9559840000.00	4.27	0.51	1.02	0.03
9562440000.00	4.28	0.50	1.02	0.03
9565030000.00	4.27	0.51	1.02	0.04
9567630000.00	4.27	0.50	1.02	0.03
9570220000.00	4.27	0.51	1.02	0.03
9572810000.00	4.27	0.51	1.02	0.04
9575410000.00	4.26	0.51	1.02	0.04
9578000000.00	4.26	0.51	1.02	0.04
9580590000.00	4.26	0.51	1.02	0.04
9583190000.00	4.26	0.52	1.02	0.04
9585780000.00	4.25	0.52	1.03	0.04
9588380000.00	4.26	0.52	1.02	0.04
9590970000.00	4.26	0.53	1.03	0.04
9593560000.00	4.26	0.52	1.03	0.04
9596160000.00	4.26	0.53	1.03	0.04
9598750000.00	4.26	0.53	1.03	0.04
9601340000.00	4.26	0.53	1.03	0.04
9603940000.00	4.26	0.54	1.03	0.04
9606530000.00	4.26	0.54	1.03	0.04
9609130000.00	4.26	0.54	1.03	0.04
9611720000.00	4.26	0.54	1.03	0.03
9614310000.00	4.27	0.55	1.03	0.03
9616910000.00	4.27	0.55	1.03	0.03
9619500000.00	4.28	0.55	1.03	0.03
9622090000.00	4.28	0.56	1.03	0.04
9624690000.00	4.28	0.55	1.03	0.03
9627280000.00	4.28	0.55	1.03	0.03
9629880000.00	4.29	0.56	1.03	0.03
9632470000.00	4.29	0.56	1.03	0.03
9635060000.00	4.29	0.56	1.03	0.03
9637660000.00	4.29	0.56	1.03	0.03
9640250000.00	4.30	0.56	1.03	0.03
9642840000.00	4.30	0.56	1.03	0.03
9645440000.00	4.30	0.57	1.03	0.03
9648030000.00	4.31	0.56	1.03	0.03
9650630000.00	4.31	0.56	1.03	0.03
9653220000.00	4.31	0.57	1.03	0.03
9655810000.00	4.32	0.56	1.02	0.03
9658410000.00	4.32	0.56	1.02	0.03
9661000000.00	4.32	0.56	1.02	0.03
9663590000.00	4.33	0.56	1.02	0.03
9666190000.00	4.33	0.55	1.02	0.04
9668780000.00	4.33	0.56	1.02	0.04
9671380000.00	4.33	0.55	1.02	0.04
9673970000.00	4.33	0.55	1.02	0.04
9676560000.00	4.33	0.55	1.02	0.04
9679160000.00	4.33	0.55	1.02	0.04
9681750000.00	4.33	0.55	1.02	0.04
9684340000.00	4.33	0.55	1.02	0.04
9686940000.00	4.33	0.55	1.01	0.04
9689530000.00	4.33	0.55	1.01	0.04
9692130000.00	4.33	0.54	1.01	0.04
9694720000.00	4.33	0.54	1.01	0.05
9697310000.00	4.33	0.54	1.01	0.05
9699910000.00	4.33	0.54	1.01	0.05
9702500000.00	4.32	0.54	1.01	0.05
9705090000.00	4.32	0.54	1.01	0.05
9707690000.00	4.32	0.55	1.01	0.05
9710280000.00	4.32	0.55	1.01	0.05
9712880000.00	4.32	0.55	1.01	0.05
9715470000.00	4.31	0.55	1.01	0.05
9718060000.00	4.31	0.54	1.01	0.05
9720660000.00	4.31	0.54	1.01	0.05
9723250000.00	4.30	0.55	1.01	0.06
9725840000.00	4.30	0.55	1.01	0.06
9728440000.00	4.30	0.55	1.01	0.06
9731030000.00	4.29	0.56	1.01	0.06
9733630000.00	4.29	0.55	1.01	0.06
9736220000.00	4.29	0.56	1.01	0.06
9738810000.00	4.29	0.56	1.01	0.06
9741410000.00	4.29	0.56	1.00	0.06
9744000000.00	4.28	0.56	1.01	0.06
9746590000.00	4.28	0.56	1.01	0.06
9749190000.00	4.28	0.57	1.00	0.06
9751780000.00	4.28	0.57	1.00	0.06
9754380000.00	4.28	0.57	1.00	0.06
9756970000.00	4.27	0.57	1.01	0.06
9759560000.00	4.27	0.57	1.00	0.06
9762160000.00	4.27	0.57	1.00	0.06
9764750000.00	4.27	0.57	1.00	0.06
9767340000.00	4.27	0.57	1.00	0.06
9769940000.00	4.27	0.57	1.00	0.06
9772530000.00	4.27	0.58	1.00	0.06
9775130000.00	4.27	0.58	1.00	0.06
9777720000.00	4.27	0.58	1.00	0.06
9780310000.00	4.27	0.57	1.00	0.06
9782910000.00	4.27	0.57	1.00	0.06
9785500000.00	4.27	0.57	1.00	0.06
9788090000.00	4.27	0.57	1.00	0.06
9790690000.00	4.27	0.57	0.99	0.06
9793280000.00	4.27	0.57	0.99	0.06
9795880000.00	4.28	0.57	0.99	0.06
9798470000.00	4.27	0.56	0.99	0.06
9801060000.00	4.28	0.56	0.99	0.06
9803660000.00	4.28	0.56	0.99	0.06
9806250000.00	4.28	0.56	0.99	0.06
9808840000.00	4.28	0.56	0.98	0.06
9811440000.00	4.28	0.55	0.98	0.06
9814030000.00	4.28	0.55	0.98	0.06
9816630000.00	4.28	0.55	0.98	0.06
9819220000.00	4.28	0.55	0.98	0.06
9821810000.00	4.28	0.54	0.98	0.06
9824410000.00	4.28	0.54	0.98	0.06
